source,candidate,scale_mode,scale_threshold,small_object_policy,confidence,iou,matching,tp,fp,fn,neutralized_predictions,f1,images
visdrone,visdrone_control_asd1280,normalized,0.02,exclude_source_ignore_off,0.15,0.25,greedy_valid_gt_first_coco_crowd,13101,7951,939,0,0.7466659067593754,548
visdrone,visdrone_control_asd1280,normalized,0.02,exclude_source_ignore_off,0.15,0.5,greedy_valid_gt_first_coco_crowd,12862,8190,1178,0,0.7330445685626353,548
visdrone,visdrone_control_asd1280,normalized,0.02,exclude_source_ignore_off,0.2,0.25,greedy_valid_gt_first_coco_crowd,12862,5917,1178,0,0.7838142539382674,548
visdrone,visdrone_control_asd1280,normalized,0.02,exclude_source_ignore_off,0.2,0.5,greedy_valid_gt_first_coco_crowd,12644,6135,1396,0,0.7705292665833816,548
visdrone,visdrone_control_asd1280,normalized,0.02,exclude_source_ignore_off,0.25,0.25,greedy_valid_gt_first_coco_crowd,12620,4553,1420,0,0.8086374267132285,548
visdrone,visdrone_control_asd1280,normalized,0.02,exclude_source_ignore_off,0.25,0.5,greedy_valid_gt_first_coco_crowd,12435,4738,1605,0,0.7967833915355781,548
visdrone,visdrone_control_asd1280,normalized,0.02,exclude_source_ignore_off,0.3,0.25,greedy_valid_gt_first_coco_crowd,12340,3579,1700,0,0.8237925164391335,548
visdrone,visdrone_control_asd1280,normalized,0.02,exclude_source_ignore_off,0.3,0.5,greedy_valid_gt_first_coco_crowd,12192,3727,1848,0,0.8139123468740612,548
visdrone,visdrone_control_asd1280,normalized,0.02,exclude_source_ignore_off,0.35,0.25,greedy_valid_gt_first_coco_crowd,12014,2823,2026,0,0.8320808948297953,548
visdrone,visdrone_control_asd1280,normalized,0.02,exclude_source_ignore_off,0.35,0.5,greedy_valid_gt_first_coco_crowd,11906,2931,2134,0,0.8246008934446099,548
visdrone,visdrone_control_asd1280,normalized,0.02,exclude_source_ignore_off,0.4,0.25,greedy_valid_gt_first_coco_crowd,11634,2179,2406,0,0.8353857753204322,548
visdrone,visdrone_control_asd1280,normalized,0.02,exclude_source_ignore_off,0.4,0.5,greedy_valid_gt_first_coco_crowd,11544,2269,2496,0,0.828923275769217,548
visdrone,visdrone_control_asd1280,normalized,0.02,exclude_source_ignore_off,0.5,0.25,greedy_valid_gt_first_coco_crowd,10749,1301,3291,0,0.8239938673821388,548
visdrone,visdrone_control_asd1280,normalized,0.02,exclude_source_ignore_off,0.5,0.5,greedy_valid_gt_first_coco_crowd,10708,1342,3332,0,0.8208509007282484,548
visdrone,visdrone_control_asd1280,normalized,0.02,exclude_source_ignore_on,0.1,0.25,greedy_valid_gt_first_coco_crowd,13345,9635,695,1691,0.7209616423554835,548
visdrone,visdrone_control_asd1280,normalized,0.02,exclude_source_ignore_on,0.1,0.5,greedy_valid_gt_first_coco_crowd,13070,9909,970,1692,0.706123882330695,548
visdrone,visdrone_control_asd1280,normalized,0.02,exclude_source_ignore_on,0.15,0.25,greedy_valid_gt_first_coco_crowd,13101,6862,939,1089,0.7705790665529512,548
visdrone,visdrone_control_asd1280,normalized,0.02,exclude_source_ignore_on,0.15,0.5,greedy_valid_gt_first_coco_crowd,12862,7098,1178,1092,0.7565882352941177,548
visdrone,visdrone_control_asd1280,normalized,0.02,exclude_source_ignore_on,0.2,0.25,greedy_valid_gt_first_coco_crowd,12862,5179,1178,738,0.8018453290109411,548
visdrone,visdrone_control_asd1280,normalized,0.02,exclude_source_ignore_on,0.2,0.5,greedy_valid_gt_first_coco_crowd,12644,5395,1396,740,0.7883038748090652,548
visdrone,visdrone_control_asd1280,normalized,0.02,exclude_source_ignore_on,0.25,0.25,greedy_valid_gt_first_coco_crowd,12620,4038,1420,515,0.822203400873021,548
visdrone,visdrone_control_asd1280,normalized,0.02,exclude_source_ignore_on,0.25,0.5,greedy_valid_gt_first_coco_crowd,12435,4222,1605,516,0.8101768902498615,548
visdrone,visdrone_control_asd1280,normalized,0.02,exclude_source_ignore_on,0.3,0.25,greedy_valid_gt_first_coco_crowd,12340,3201,1700,378,0.8343193265947737,548
visdrone,visdrone_control_asd1280,normalized,0.02,exclude_source_ignore_on,0.3,0.5,greedy_valid_gt_first_coco_crowd,12192,3348,1848,379,0.824340770791075,548
visdrone,visdrone_control_asd1280,normalized,0.02,exclude_source_ignore_on,0.35,0.25,greedy_valid_gt_first_coco_crowd,12014,2542,2026,281,0.8402573786543572,548
visdrone,visdrone_control_asd1280,normalized,0.02,exclude_source_ignore_on,0.35,0.5,greedy_valid_gt_first_coco_crowd,11906,2650,2134,281,0.8327038746677857,548
visdrone,visdrone_control_asd1280,normalized,0.02,exclude_source_ignore_on,0.4,0.25,greedy_valid_gt_first_coco_crowd,11634,1965,2406,214,0.841853902094866,548
visdrone,visdrone_control_asd1280,normalized,0.02,exclude_source_ignore_on,0.4,0.5,greedy_valid_gt_first_coco_crowd,11544,2055,2496,214,0.8353413654618473,548
visdrone,visdrone_control_asd1280,normalized,0.02,exclude_source_ignore_on,0.5,0.25,greedy_valid_gt_first_coco_crowd,10749,1172,3291,129,0.8280882862755672,548
visdrone,visdrone_control_asd1280,normalized,0.02,exclude_source_ignore_on,0.5,0.5,greedy_valid_gt_first_coco_crowd,10708,1213,3332,129,0.8249297022456762,548
visdrone,visdrone_control_asd1280,normalized,0.02,include_all,0.1,0.25,greedy_valid_gt_first_coco_crowd,15606,9065,1434,0,0.7482918175061735,548
visdrone,visdrone_control_asd1280,normalized,0.02,include_all,0.1,0.5,greedy_valid_gt_first_coco_crowd,15080,9591,1960,0,0.7230706528253937,548
visdrone,visdrone_control_asd1280,normalized,0.02,include_all,0.15,0.25,greedy_valid_gt_first_coco_crowd,15140,5912,1900,0,0.7949175679932794,548
visdrone,visdrone_control_asd1280,normalized,0.02,include_all,0.15,0.5,greedy_valid_gt_first_coco_crowd,14717,6335,2323,0,0.7727081801953166,548
visdrone,visdrone_control_asd1280,normalized,0.02,include_all,0.2,0.25,greedy_valid_gt_first_coco_crowd,14712,4067,2328,0,0.8214634691085737,548
visdrone,visdrone_control_asd1280,normalized,0.02,include_all,0.2,0.5,greedy_valid_gt_first_coco_crowd,14339,4440,2701,0,0.8006365336832407,548
visdrone,visdrone_control_asd1280,normalized,0.02,include_all,0.25,0.25,greedy_valid_gt_first_coco_crowd,14296,2877,2744,0,0.8357057258936661,548
visdrone,visdrone_control_asd1280,normalized,0.02,include_all,0.25,0.5,greedy_valid_gt_first_coco_crowd,14004,3169,3036,0,0.8186361909215795,548
visdrone,visdrone_control_asd1280,normalized,0.02,include_all,0.3,0.25,greedy_valid_gt_first_coco_crowd,13850,2069,3190,0,0.840438120088595,548
visdrone,visdrone_control_asd1280,normalized,0.02,include_all,0.3,0.5,greedy_valid_gt_first_coco_crowd,13617,2302,3423,0,0.8262993416062381,548
visdrone,visdrone_control_asd1280,normalized,0.02,include_all,0.35,0.25,greedy_valid_gt_first_coco_crowd,13360,1477,3680,0,0.8382219154876557,548
visdrone,visdrone_control_asd1280,normalized,0.02,include_all,0.35,0.5,greedy_valid_gt_first_coco_crowd,13199,1638,3841,0,0.8281205885120934,548
visdrone,visdrone_control_asd1280,normalized,0.02,include_all,0.4,0.25,greedy_valid_gt_first_coco_crowd,12798,1015,4242,0,0.8296113830097559,548
visdrone,visdrone_control_asd1280,normalized,0.02,include_all,0.4,0.5,greedy_valid_gt_first_coco_crowd,12672,1141,4368,0,0.8214436197452436,548
visdrone,visdrone_control_asd1280,normalized,0.02,include_all,0.5,0.25,greedy_valid_gt_first_coco_crowd,11579,471,5461,0,0.7960811275352355,548
visdrone,visdrone_control_asd1280,normalized,0.02,include_all,0.5,0.5,greedy_valid_gt_first_coco_crowd,11533,517,5507,0,0.792918528704022,548
visdrone,visdrone_control_asd1280,normalized,0.03,exclude_source_ignore_off,0.1,0.25,greedy_valid_gt_first_coco_crowd,11040,13631,472,0,0.610231324102479,548
visdrone,visdrone_control_asd1280,normalized,0.03,exclude_source_ignore_off,0.1,0.5,greedy_valid_gt_first_coco_crowd,10869,13802,643,0,0.6007793715280657,548
visdrone,visdrone_control_asd1280,normalized,0.03,exclude_source_ignore_off,0.15,0.25,greedy_valid_gt_first_coco_crowd,10895,10157,617,0,0.6691438398231175,548
visdrone,visdrone_control_asd1280,normalized,0.03,exclude_source_ignore_off,0.15,0.5,greedy_valid_gt_first_coco_crowd,10743,10309,769,0,0.65980837734922,548
visdrone,visdrone_control_asd1280,normalized,0.03,exclude_source_ignore_off,0.2,0.25,greedy_valid_gt_first_coco_crowd,10739,8040,773,0,0.7090554950315275,548
visdrone,visdrone_control_asd1280,normalized,0.03,exclude_source_ignore_off,0.2,0.5,greedy_valid_gt_first_coco_crowd,10602,8177,910,0,0.7000099039318609,548
visdrone,visdrone_control_asd1280,normalized,0.03,exclude_source_ignore_off,0.25,0.25,greedy_valid_gt_first_coco_crowd,10596,6577,916,0,0.7387833362384522,548
visdrone,visdrone_control_asd1280,normalized,0.03,exclude_source_ignore_off,0.25,0.5,greedy_valid_gt_first_coco_crowd,10476,6697,1036,0,0.7304165940386962,548
visdrone,visdrone_control_asd1280,normalized,0.03,exclude_source_ignore_off,0.3,0.25,greedy_valid_gt_first_coco_crowd,10428,5491,1084,0,0.7603076810907368,548
visdrone,visdrone_control_asd1280,normalized,0.03,exclude_source_ignore_off,0.3,0.5,greedy_valid_gt_first_coco_crowd,10330,5589,1182,0,0.7531624804053808,548
visdrone,visdrone_control_asd1280,normalized,0.03,exclude_source_ignore_off,0.35,0.25,greedy_valid_gt_first_coco_crowd,10208,4629,1304,0,0.7748301643326122,548
visdrone,visdrone_control_asd1280,normalized,0.03,exclude_source_ignore_off,0.35,0.5,greedy_valid_gt_first_coco_crowd,10136,4701,1376,0,0.7693650612926487,548
visdrone,visdrone_control_asd1280,normalized,0.03,exclude_source_ignore_off,0.4,0.25,greedy_valid_gt_first_coco_crowd,9988,3825,1524,0,0.7887857847976308,548
visdrone,visdrone_control_asd1280,normalized,0.03,exclude_source_ignore_off,0.4,0.5,greedy_valid_gt_first_coco_crowd,9922,3891,1590,0,0.783573543928924,548
visdrone,visdrone_control_asd1280,normalized,0.03,exclude_source_ignore_off,0.5,0.25,greedy_valid_gt_first_coco_crowd,9390,2660,2122,0,0.7970460911637383,548
visdrone,visdrone_control_asd1280,normalized,0.03,exclude_source_ignore_off,0.5,0.5,greedy_valid_gt_first_coco_crowd,9357,2693,2155,0,0.794244970715559,548
visdrone,visdrone_control_asd1280,normalized,0.03,exclude_source_ignore_on,0.1,0.25,greedy_valid_gt_first_coco_crowd,11040,11928,472,1703,0.6403712296983759,548
visdrone,visdrone_control_asd1280,normalized,0.03,exclude_source_ignore_on,0.1,0.5,greedy_valid_gt_first_coco_crowd,10869,12099,643,1703,0.6304524361948955,548
visdrone,visdrone_control_asd1280,normalized,0.03,exclude_source_ignore_on,0.15,0.25,greedy_valid_gt_first_coco_crowd,10895,9057,617,1100,0.6925375031782355,548
visdrone,visdrone_control_asd1280,normalized,0.03,exclude_source_ignore_on,0.15,0.5,greedy_valid_gt_first_coco_crowd,10743,9209,769,1100,0.6828756674294432,548
visdrone,visdrone_control_asd1280,normalized,0.03,exclude_source_ignore_on,0.2,0.25,greedy_valid_gt_first_coco_crowd,10739,7293,773,747,0.7269834822637422,548
visdrone,visdrone_control_asd1280,normalized,0.03,exclude_source_ignore_on,0.2,0.5,greedy_valid_gt_first_coco_crowd,10602,7430,910,747,0.7177091795288384,548
visdrone,visdrone_control_asd1280,normalized,0.03,exclude_source_ignore_on,0.25,0.25,greedy_valid_gt_first_coco_crowd,10596,6055,916,522,0.7524766537655789,548
visdrone,visdrone_control_asd1280,normalized,0.03,exclude_source_ignore_on,0.25,0.5,greedy_valid_gt_first_coco_crowd,10476,6175,1036,522,0.7439548343571353,548
visdrone,visdrone_control_asd1280,normalized,0.03,exclude_source_ignore_on,0.3,0.25,greedy_valid_gt_first_coco_crowd,10428,5108,1084,383,0.7710736468500443,548
visdrone,visdrone_control_asd1280,normalized,0.03,exclude_source_ignore_on,0.3,0.5,greedy_valid_gt_first_coco_crowd,10330,5206,1182,383,0.7638272700384502,548
visdrone,visdrone_control_asd1280,normalized,0.03,exclude_source_ignore_on,0.35,0.25,greedy_valid_gt_first_coco_crowd,10208,4345,1304,284,0.7832725877613658,548
visdrone,visdrone_control_asd1280,normalized,0.03,exclude_source_ignore_on,0.35,0.5,greedy_valid_gt_first_coco_crowd,10136,4417,1376,284,0.7777479378476885,548
visdrone,visdrone_control_asd1280,normalized,0.03,exclude_source_ignore_on,0.4,0.25,greedy_valid_gt_first_coco_crowd,9988,3609,1524,216,0.7955713090923573,548
visdrone,visdrone_control_asd1280,normalized,0.03,exclude_source_ignore_on,0.4,0.5,greedy_valid_gt_first_coco_crowd,9922,3675,1590,216,0.7903142299573858,548
visdrone,visdrone_control_asd1280,normalized,0.03,exclude_source_ignore_on,0.5,0.25,greedy_valid_gt_first_coco_crowd,9390,2529,2122,131,0.8015022832999018,548
visdrone,visdrone_control_asd1280,normalized,0.03,exclude_source_ignore_on,0.5,0.5,greedy_valid_gt_first_coco_crowd,9357,2562,2155,131,0.7986855021125859,548
visdrone,visdrone_control_asd1280,normalized,0.03,include_all,0.1,0.25,greedy_valid_gt_first_coco_crowd,15606,9065,1434,0,0.7482918175061735,548
visdrone,visdrone_control_asd1280,normalized,0.03,include_all,0.1,0.5,greedy_valid_gt_first_coco_crowd,15080,9591,1960,0,0.7230706528253937,548
visdrone,visdrone_control_asd1280,normalized,0.03,include_all,0.15,0.25,greedy_valid_gt_first_coco_crowd,15140,5912,1900,0,0.7949175679932794,548
visdrone,visdrone_control_asd1280,normalized,0.03,include_all,0.15,0.5,greedy_valid_gt_first_coco_crowd,14717,6335,2323,0,0.7727081801953166,548
visdrone,visdrone_control_asd1280,normalized,0.03,include_all,0.2,0.25,greedy_valid_gt_first_coco_crowd,14712,4067,2328,0,0.8214634691085737,548
visdrone,visdrone_control_asd1280,normalized,0.03,include_all,0.2,0.5,greedy_valid_gt_first_coco_crowd,14339,4440,2701,0,0.8006365336832407,548
visdrone,visdrone_control_asd1280,normalized,0.03,include_all,0.25,0.25,greedy_valid_gt_first_coco_crowd,14296,2877,2744,0,0.8357057258936661,548
visdrone,visdrone_control_asd1280,normalized,0.03,include_all,0.25,0.5,greedy_valid_gt_first_coco_crowd,14004,3169,3036,0,0.8186361909215795,548
visdrone,visdrone_control_asd1280,normalized,0.03,include_all,0.3,0.25,greedy_valid_gt_first_coco_crowd,13850,2069,3190,0,0.840438120088595,548
visdrone,visdrone_control_asd1280,normalized,0.03,include_all,0.3,0.5,greedy_valid_gt_first_coco_crowd,13617,2302,3423,0,0.8262993416062381,548
visdrone,visdrone_control_asd1280,normalized,0.03,include_all,0.35,0.25,greedy_valid_gt_first_coco_crowd,13360,1477,3680,0,0.8382219154876557,548
visdrone,visdrone_control_asd1280,normalized,0.03,include_all,0.35,0.5,greedy_valid_gt_first_coco_crowd,13199,1638,3841,0,0.8281205885120934,548
visdrone,visdrone_control_asd1280,normalized,0.03,include_all,0.4,0.25,greedy_valid_gt_first_coco_crowd,12798,1015,4242,0,0.8296113830097559,548
visdrone,visdrone_control_asd1280,normalized,0.03,include_all,0.4,0.5,greedy_valid_gt_first_coco_crowd,12672,1141,4368,0,0.8214436197452436,548
visdrone,visdrone_control_asd1280,normalized,0.03,include_all,0.5,0.25,greedy_valid_gt_first_coco_crowd,11579,471,5461,0,0.7960811275352355,548
visdrone,visdrone_control_asd1280,normalized,0.03,include_all,0.5,0.5,greedy_valid_gt_first_coco_crowd,11533,517,5507,0,0.792918528704022,548
visdrone,visdrone_control_baseline1280,absolute,16.0,exclude_source_ignore_off,0.1,0.25,greedy_valid_gt_first_coco_crowd,13550,14781,1059,0,0.6311131811830462,548
visdrone,visdrone_control_baseline1280,absolute,16.0,exclude_source_ignore_off,0.1,0.5,greedy_valid_gt_first_coco_crowd,13043,15288,1566,0,0.6074988355845365,548
visdrone,visdrone_control_baseline1280,absolute,16.0,exclude_source_ignore_off,0.15,0.25,greedy_valid_gt_first_coco_crowd,13234,10464,1375,0,0.6909442138512544,548
visdrone,visdrone_control_baseline1280,absolute,16.0,exclude_source_ignore_off,0.15,0.5,greedy_valid_gt_first_coco_crowd,12786,10912,1823,0,0.6675542329078237,548
visdrone,visdrone_control_baseline1280,absolute,16.0,exclude_source_ignore_off,0.2,0.25,greedy_valid_gt_first_coco_crowd,12899,7834,1710,0,0.7299530303887726,548
visdrone,visdrone_control_baseline1280,absolute,16.0,exclude_source_ignore_off,0.2,0.5,greedy_valid_gt_first_coco_crowd,12487,8246,2122,0,0.7066379944541905,548
visdrone,visdrone_control_baseline1280,absolute,16.0,exclude_source_ignore_off,0.25,0.25,greedy_valid_gt_first_coco_crowd,12591,5921,2018,0,0.7603031309441141,548
visdrone,visdrone_control_baseline1280,absolute,16.0,exclude_source_ignore_off,0.25,0.5,greedy_valid_gt_first_coco_crowd,12213,6299,2396,0,0.7374777331602307,548
visdrone,visdrone_control_baseline1280,absolute,16.0,exclude_source_ignore_off,0.3,0.25,greedy_valid_gt_first_coco_crowd,12211,4515,2398,0,0.7793840753151429,548
visdrone,visdrone_control_baseline1280,absolute,16.0,exclude_source_ignore_off,0.3,0.5,greedy_valid_gt_first_coco_crowd,11895,4831,2714,0,0.7592149353757779,548
visdrone,visdrone_control_baseline1280,absolute,16.0,exclude_source_ignore_off,0.35,0.25,greedy_valid_gt_first_coco_crowd,11815,3409,2794,0,0.7920758891160795,548
visdrone,visdrone_control_baseline1280,absolute,16.0,exclude_source_ignore_off,0.35,0.5,greedy_valid_gt_first_coco_crowd,11564,3660,3045,0,0.7752488854624074,548
visdrone,visdrone_control_baseline1280,absolute,16.0,exclude_source_ignore_off,0.4,0.25,greedy_valid_gt_first_coco_crowd,11340,2545,3269,0,0.7959570435881238,548
visdrone,visdrone_control_baseline1280,absolute,16.0,exclude_source_ignore_off,0.4,0.5,greedy_valid_gt_first_coco_crowd,11145,2740,3464,0,0.7822699515687513,548
visdrone,visdrone_control_baseline1280,absolute,16.0,exclude_source_ignore_off,0.5,0.25,greedy_valid_gt_first_coco_crowd,10257,1437,4352,0,0.7799110367638672,548
visdrone,visdrone_control_baseline1280,absolute,16.0,exclude_source_ignore_off,0.5,0.5,greedy_valid_gt_first_coco_crowd,10160,1534,4449,0,0.7725354522297837,548
visdrone,visdrone_control_baseline1280,absolute,16.0,exclude_source_ignore_on,0.1,0.25,greedy_valid_gt_first_coco_crowd,13550,11898,1059,2883,0.6765359362907857,548
visdrone,visdrone_control_baseline1280,absolute,16.0,exclude_source_ignore_on,0.1,0.5,greedy_valid_gt_first_coco_crowd,13043,12404,1566,2884,0.6512382664270022,548
visdrone,visdrone_control_baseline1280,absolute,16.0,exclude_source_ignore_on,0.15,0.25,greedy_valid_gt_first_coco_crowd,13234,8485,1375,1979,0.7285840123320855,548
visdrone,visdrone_control_baseline1280,absolute,16.0,exclude_source_ignore_on,0.15,0.5,greedy_valid_gt_first_coco_crowd,12786,8931,1823,1981,0.7039585971480482,548
visdrone,visdrone_control_baseline1280,absolute,16.0,exclude_source_ignore_on,0.2,0.25,greedy_valid_gt_first_coco_crowd,12899,6475,1710,1359,0.7591442780213636,548
visdrone,visdrone_control_baseline1280,absolute,16.0,exclude_source_ignore_on,0.2,0.5,greedy_valid_gt_first_coco_crowd,12487,6885,2122,1361,0.7349401135928901,548
visdrone,visdrone_control_baseline1280,absolute,16.0,exclude_source_ignore_on,0.25,0.25,greedy_valid_gt_first_coco_crowd,12591,4966,2018,955,0.782876329043089,548
visdrone,visdrone_control_baseline1280,absolute,16.0,exclude_source_ignore_on,0.25,0.5,greedy_valid_gt_first_coco_crowd,12213,5340,2396,959,0.7594676947950998,548
visdrone,visdrone_control_baseline1280,absolute,16.0,exclude_source_ignore_on,0.3,0.25,greedy_valid_gt_first_coco_crowd,12211,3836,2398,679,0.7966466597077244,548
visdrone,visdrone_control_baseline1280,absolute,16.0,exclude_source_ignore_on,0.3,0.5,greedy_valid_gt_first_coco_crowd,11895,4149,2714,682,0.776106743222523,548
visdrone,visdrone_control_baseline1280,absolute,16.0,exclude_source_ignore_on,0.35,0.25,greedy_valid_gt_first_coco_crowd,11815,2925,2794,484,0.8051381648437766,548
visdrone,visdrone_control_baseline1280,absolute,16.0,exclude_source_ignore_on,0.35,0.5,greedy_valid_gt_first_coco_crowd,11564,3174,3045,486,0.7880873683851842,548
visdrone,visdrone_control_baseline1280,absolute,16.0,exclude_source_ignore_on,0.4,0.25,greedy_valid_gt_first_coco_crowd,11340,2217,3269,328,0.8052261591990343,548
