scale_mode,scale_threshold,small_object_policy,confidence,iou,candidate_a,candidate_b,f1_difference_a_minus_b
absolute,32.0,exclude_source_ignore_on,0.25,0.5,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.09544859785956439
absolute,32.0,exclude_source_ignore_on,0.25,0.5,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.04354770602531044
absolute,32.0,exclude_source_ignore_on,0.25,0.5,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.07431165484405955
absolute,32.0,exclude_source_ignore_on,0.25,0.5,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.0224107630098056
absolute,32.0,exclude_source_ignore_on,0.25,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.05190089183425395
absolute,32.0,exclude_source_ignore_on,0.3,0.25,visdrone_control_asd1280,visdrone_control_baseline1280,0.03919218326331353
absolute,32.0,exclude_source_ignore_on,0.3,0.25,visdrone_control_asd1280,visdrone_control_baseline640,0.011554857986032618
absolute,32.0,exclude_source_ignore_on,0.3,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.040420806707034296
absolute,32.0,exclude_source_ignore_on,0.3,0.25,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.005292533951315126
absolute,32.0,exclude_source_ignore_on,0.3,0.25,visdrone_control_baseline1280,visdrone_control_baseline640,-0.02763732527728091
absolute,32.0,exclude_source_ignore_on,0.3,0.25,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.07961298997034782
absolute,32.0,exclude_source_ignore_on,0.3,0.25,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.0338996493119984
absolute,32.0,exclude_source_ignore_on,0.3,0.25,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.051975664693066914
absolute,32.0,exclude_source_ignore_on,0.3,0.25,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.0062623240347174924
absolute,32.0,exclude_source_ignore_on,0.3,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.04571334065834942
absolute,32.0,exclude_source_ignore_on,0.3,0.5,visdrone_control_asd1280,visdrone_control_baseline1280,0.043933877462884574
absolute,32.0,exclude_source_ignore_on,0.3,0.5,visdrone_control_asd1280,visdrone_control_baseline640,0.02168320723966677
absolute,32.0,exclude_source_ignore_on,0.3,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.039799925232255395
absolute,32.0,exclude_source_ignore_on,0.3,0.5,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.005306784820895749
absolute,32.0,exclude_source_ignore_on,0.3,0.5,visdrone_control_baseline1280,visdrone_control_baseline640,-0.022250670223217806
absolute,32.0,exclude_source_ignore_on,0.3,0.5,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.08373380269513997
absolute,32.0,exclude_source_ignore_on,0.3,0.5,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.038627092641988825
absolute,32.0,exclude_source_ignore_on,0.3,0.5,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.061483132471922164
absolute,32.0,exclude_source_ignore_on,0.3,0.5,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.01637642241877102
absolute,32.0,exclude_source_ignore_on,0.3,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.045106710053151144
absolute,32.0,exclude_source_ignore_on,0.35,0.25,visdrone_control_asd1280,visdrone_control_baseline1280,0.03296459458886203
absolute,32.0,exclude_source_ignore_on,0.35,0.25,visdrone_control_asd1280,visdrone_control_baseline640,0.012275531262961104
absolute,32.0,exclude_source_ignore_on,0.35,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.037275611700261724
absolute,32.0,exclude_source_ignore_on,0.35,0.25,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.007503849297093801
absolute,32.0,exclude_source_ignore_on,0.35,0.25,visdrone_control_baseline1280,visdrone_control_baseline640,-0.020689063325900925
absolute,32.0,exclude_source_ignore_on,0.35,0.25,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.07024020628912375
absolute,32.0,exclude_source_ignore_on,0.35,0.25,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.025460745291768228
absolute,32.0,exclude_source_ignore_on,0.35,0.25,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.04955114296322283
absolute,32.0,exclude_source_ignore_on,0.35,0.25,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.004771681965867303
absolute,32.0,exclude_source_ignore_on,0.35,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.044779460997355525
absolute,32.0,exclude_source_ignore_on,0.35,0.5,visdrone_control_asd1280,visdrone_control_baseline1280,0.03908442348591745
absolute,32.0,exclude_source_ignore_on,0.35,0.5,visdrone_control_asd1280,visdrone_control_baseline640,0.020525538843192637
absolute,32.0,exclude_source_ignore_on,0.35,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.03548655592220029
absolute,32.0,exclude_source_ignore_on,0.35,0.5,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.007847069479314572
absolute,32.0,exclude_source_ignore_on,0.35,0.5,visdrone_control_baseline1280,visdrone_control_baseline640,-0.018558884642724816
absolute,32.0,exclude_source_ignore_on,0.35,0.5,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.07457097940811774
absolute,32.0,exclude_source_ignore_on,0.35,0.5,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.03123735400660288
absolute,32.0,exclude_source_ignore_on,0.35,0.5,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.05601209476539293
absolute,32.0,exclude_source_ignore_on,0.35,0.5,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.012678469363878064
absolute,32.0,exclude_source_ignore_on,0.35,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.043333625401514864
absolute,32.0,exclude_source_ignore_on,0.4,0.25,visdrone_control_asd1280,visdrone_control_baseline1280,0.03079286368044598
absolute,32.0,exclude_source_ignore_on,0.4,0.25,visdrone_control_asd1280,visdrone_control_baseline640,0.01818943703053144
absolute,32.0,exclude_source_ignore_on,0.4,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.033703101297949845
absolute,32.0,exclude_source_ignore_on,0.4,0.25,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.014878809074648891
absolute,32.0,exclude_source_ignore_on,0.4,0.25,visdrone_control_baseline1280,visdrone_control_baseline640,-0.01260342664991454
absolute,32.0,exclude_source_ignore_on,0.4,0.25,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.06449596497839583
absolute,32.0,exclude_source_ignore_on,0.4,0.25,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.01591405460579709
absolute,32.0,exclude_source_ignore_on,0.4,0.25,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.051892538328481286
absolute,32.0,exclude_source_ignore_on,0.4,0.25,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.00331062795588255
absolute,32.0,exclude_source_ignore_on,0.4,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.048581910372598736
absolute,32.0,exclude_source_ignore_on,0.4,0.5,visdrone_control_asd1280,visdrone_control_baseline1280,0.03544121107346532
absolute,32.0,exclude_source_ignore_on,0.4,0.5,visdrone_control_asd1280,visdrone_control_baseline640,0.022963702231843186
absolute,32.0,exclude_source_ignore_on,0.4,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.032948188457834204
absolute,32.0,exclude_source_ignore_on,0.4,0.5,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.014516545024938932
absolute,32.0,exclude_source_ignore_on,0.4,0.5,visdrone_control_baseline1280,visdrone_control_baseline640,-0.012477508841622131
absolute,32.0,exclude_source_ignore_on,0.4,0.5,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.06838939953129952
absolute,32.0,exclude_source_ignore_on,0.4,0.5,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.020924666048526386
absolute,32.0,exclude_source_ignore_on,0.4,0.5,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.05591189068967739
absolute,32.0,exclude_source_ignore_on,0.4,0.5,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.008447157206904254
absolute,32.0,exclude_source_ignore_on,0.4,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.047464733482773136
absolute,32.0,exclude_source_ignore_on,0.5,0.25,visdrone_control_asd1280,visdrone_control_baseline1280,0.03185789820066298
absolute,32.0,exclude_source_ignore_on,0.5,0.25,visdrone_control_asd1280,visdrone_control_baseline640,0.032249961219232404
absolute,32.0,exclude_source_ignore_on,0.5,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.03840592548221666
absolute,32.0,exclude_source_ignore_on,0.5,0.25,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.02560195780651553
absolute,32.0,exclude_source_ignore_on,0.5,0.25,visdrone_control_baseline1280,visdrone_control_baseline640,0.00039206301856942183
absolute,32.0,exclude_source_ignore_on,0.5,0.25,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.07026382368287964
absolute,32.0,exclude_source_ignore_on,0.5,0.25,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.006255940394147452
absolute,32.0,exclude_source_ignore_on,0.5,0.25,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.07065588670144907
absolute,32.0,exclude_source_ignore_on,0.5,0.25,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.006648003412716874
absolute,32.0,exclude_source_ignore_on,0.5,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.06400788328873219
absolute,32.0,exclude_source_ignore_on,0.5,0.5,visdrone_control_asd1280,visdrone_control_baseline1280,0.03605851609838617
absolute,32.0,exclude_source_ignore_on,0.5,0.5,visdrone_control_asd1280,visdrone_control_baseline640,0.03657315698579855
absolute,32.0,exclude_source_ignore_on,0.5,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.03729988929545569
absolute,32.0,exclude_source_ignore_on,0.5,0.5,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.025407861267736864
absolute,32.0,exclude_source_ignore_on,0.5,0.5,visdrone_control_baseline1280,visdrone_control_baseline640,0.0005146408874123765
absolute,32.0,exclude_source_ignore_on,0.5,0.5,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.07335840539384186
absolute,32.0,exclude_source_ignore_on,0.5,0.5,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.010650654830649309
absolute,32.0,exclude_source_ignore_on,0.5,0.5,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.07387304628125424
absolute,32.0,exclude_source_ignore_on,0.5,0.5,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.011165295718061685
absolute,32.0,exclude_source_ignore_on,0.5,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.06270775056319255
absolute,32.0,include_all,0.1,0.25,visdrone_control_asd1280,visdrone_control_baseline1280,0.06340499552737644
absolute,32.0,include_all,0.1,0.25,visdrone_control_asd1280,visdrone_control_baseline640,0.050167224809883226
absolute,32.0,include_all,0.1,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.060841254202709916
absolute,32.0,include_all,0.1,0.25,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.004433887316338758
absolute,32.0,include_all,0.1,0.25,visdrone_control_baseline1280,visdrone_control_baseline640,-0.013237770717493214
absolute,32.0,include_all,0.1,0.25,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.12424624973008636
absolute,32.0,include_all,0.1,0.25,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.05897110821103768
absolute,32.0,include_all,0.1,0.25,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.11100847901259314
absolute,32.0,include_all,0.1,0.25,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.04573333749354447
absolute,32.0,include_all,0.1,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.06527514151904867
absolute,32.0,include_all,0.1,0.5,visdrone_control_asd1280,visdrone_control_baseline1280,0.07305191839150427
absolute,32.0,include_all,0.1,0.5,visdrone_control_asd1280,visdrone_control_baseline640,0.08610799201585495
absolute,32.0,include_all,0.1,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.054447939891201114
absolute,32.0,include_all,0.1,0.5,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,-0.0001136705058983889
absolute,32.0,include_all,0.1,0.5,visdrone_control_baseline1280,visdrone_control_baseline640,0.013056073624350684
absolute,32.0,include_all,0.1,0.5,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.12749985828270538
absolute,32.0,include_all,0.1,0.5,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.07316558889740266
absolute,32.0,include_all,0.1,0.5,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.14055593190705606
absolute,32.0,include_all,0.1,0.5,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.08622166252175334
absolute,32.0,include_all,0.1,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.054334269385302725
absolute,32.0,include_all,0.15,0.25,visdrone_control_asd1280,visdrone_control_baseline1280,0.05511689049315671
absolute,32.0,include_all,0.15,0.25,visdrone_control_asd1280,visdrone_control_baseline640,0.05456537616113255
absolute,32.0,include_all,0.15,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.03146692795243344
absolute,32.0,include_all,0.15,0.25,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.00482220605136352
absolute,32.0,include_all,0.15,0.25,visdrone_control_baseline1280,visdrone_control_baseline640,-0.0005515143320241611
absolute,32.0,include_all,0.15,0.25,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.08658381844559015
absolute,32.0,include_all,0.15,0.25,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.05029468444179319
absolute,32.0,include_all,0.15,0.25,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.086032304113566
absolute,32.0,include_all,0.15,0.25,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.04974317010976903
absolute,32.0,include_all,0.15,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.03628913400379696
absolute,32.0,include_all,0.15,0.5,visdrone_control_asd1280,visdrone_control_baseline1280,0.0667334146201779
absolute,32.0,include_all,0.15,0.5,visdrone_control_asd1280,visdrone_control_baseline640,0.09005550128935935
absolute,32.0,include_all,0.15,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.02664773446337565
absolute,32.0,include_all,0.15,0.5,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.0019561212442980036
absolute,32.0,include_all,0.15,0.5,visdrone_control_baseline1280,visdrone_control_baseline640,0.023322086669181452
absolute,32.0,include_all,0.15,0.5,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.09338114908355355
absolute,32.0,include_all,0.15,0.5,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.0647772933758799
absolute,32.0,include_all,0.15,0.5,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.116703235752735
absolute,32.0,include_all,0.15,0.5,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.08809938004506135
absolute,32.0,include_all,0.15,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.028603855707673653
absolute,32.0,include_all,0.2,0.25,visdrone_control_asd1280,visdrone_control_baseline1280,0.048424525948115194
absolute,32.0,include_all,0.2,0.25,visdrone_control_asd1280,visdrone_control_baseline640,0.0589605749201042
absolute,32.0,include_all,0.2,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.014514423563916967
absolute,32.0,include_all,0.2,0.25,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.011221895262197301
absolute,32.0,include_all,0.2,0.25,visdrone_control_baseline1280,visdrone_control_baseline640,0.01053604897198901
absolute,32.0,include_all,0.2,0.25,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.06293894951203216
absolute,32.0,include_all,0.2,0.25,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.03720263068591789
absolute,32.0,include_all,0.2,0.25,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.07347499848402117
absolute,32.0,include_all,0.2,0.25,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.0477386796579069
absolute,32.0,include_all,0.2,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.02573631882611427
absolute,32.0,include_all,0.2,0.5,visdrone_control_asd1280,visdrone_control_baseline1280,0.06000168868813838
absolute,32.0,include_all,0.2,0.5,visdrone_control_asd1280,visdrone_control_baseline640,0.0891292403282975
absolute,32.0,include_all,0.2,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.012758605081839236
absolute,32.0,include_all,0.2,0.5,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.0068856295895043385
absolute,32.0,include_all,0.2,0.5,visdrone_control_baseline1280,visdrone_control_baseline640,0.02912755164015912
absolute,32.0,include_all,0.2,0.5,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.07276029376997761
absolute,32.0,include_all,0.2,0.5,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.05311605909863404
absolute,32.0,include_all,0.2,0.5,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.10188784541013673
absolute,32.0,include_all,0.2,0.5,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.08224361073879316
absolute,32.0,include_all,0.2,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.019644234671343574
absolute,32.0,include_all,0.25,0.25,visdrone_control_asd1280,visdrone_control_baseline1280,0.039126067927869546
absolute,32.0,include_all,0.25,0.25,visdrone_control_asd1280,visdrone_control_baseline640,0.06384073451647965
absolute,32.0,include_all,0.25,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.0032894821153685028
absolute,32.0,include_all,0.25,0.25,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.018417641888187508
